1.000000000000000000e+00,8.329861629367596443e-01,6.063299359473536265e-01,4.149552270657452246e-01,2.461660318176949191e-01,1.031460634563713952e-01,2.612041615099906441e-02,0.000000000000000000e+00,8.411282355209143136e-02,1.604102156357413156e-01,2.089575314637859560e-01,2.194911626475026245e-01,2.075138516076985296e-01
1.000000000000000000e+00,2.724268768437900778e-01,1.504835444756477125e-01,3.712682142110824979e-02,1.034801170246688745e-02,6.551073130870842254e-02,1.566646480790376827e-01,2.176482183674320892e-01,2.230233294738229732e-01,1.520170204424466376e-01,7.051006216472537058e-02,0.000000000000000000e+00,5.091316137651336060e-02
1.000000000000000000e+00,9.164644805480494094e-01,5.516446504922492000e-01,1.574135368447904526e-01,0.000000000000000000e+00,2.047919058080330257e-02,2.533660220253234341e-01,4.632275347196790349e-01,5.890051621311257479e-01,4.840722886957460891e-01,3.238512128130286438e-01,1.066595393415026571e-01,9.475137338010877763e-02
1.000000000000000000e+00,8.310395512460658773e-01,4.377628911683236757e-01,7.434119529043271835e-02,0.000000000000000000e+00,1.823846639971527239e-01,4.368224103470602082e-01,5.482641041971032525e-01,5.003331694992696477e-01,3.075976204754481969e-01,1.910537324773187162e-01,1.692670019591391295e-01,2.945128861178452073e-01
1.000000000000000000e+00,8.018206982370781333e-01,3.978686490413938515e-01,1.394133797696361643e-01,8.805680073284098686e-02,2.132862778700049811e-01,4.253856338782218138e-01,5.564199983459421350e-01,4.753244126797042113e-01,2.246427327000658503e-01,5.551176307645777630e-02,0.000000000000000000e+00,1.115195835379174522e-01
1.000000000000000000e+00,9.090515882814024229e-01,5.241447849849775187e-01,1.500870880813152397e-01,0.000000000000000000e+00,5.007015610645982467e-02,2.793328064091152863e-01,4.920970256082187189e-01,6.422221930252506317e-01,6.334680748809538020e-01,5.448100644483204746e-01,3.412890876373128046e-01,1.676746477039752770e-01
1.000000000000000000e+00,8.625664535749818507e-01,5.302192908383679404e-01,1.593420887111782480e-01,0.000000000000000000e+00,8.622419994642675778e-02,3.564711634914617955e-01,5.462650628126185515e-01,6.465682790037265981e-01,5.007052456814001795e-01,3.205841385419400114e-01,1.174389808364893206e-01,1.242007569593371608e-01
1.000000000000000000e+00,9.266595509454010893e-01,6.050260999772189008e-01,2.360677253804446818e-01,5.445630628579951893e-02,0.000000000000000000e+00,1.139048995718056345e-01,2.645541532391632034e-01,4.687595519629988439e-01,5.461273578838221621e-01,5.031387012600393449e-01,3.529057089905817124e-01,1.851163652974848750e-01
1.000000000000000000e+00,9.061843438529015859e-01,5.966660077386771732e-01,2.377859820017923231e-01,5.769505362426310263e-02,4.198802762371111469e-02,2.551605832195554813e-01,4.910773129241861601e-01,7.544742537118604986e-01,7.224092220902267325e-01,5.788526500763933047e-01,3.035721211706567391e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.731239408824704729e-01,4.825821244423059708e-01,1.382350141472379890e-01,0.000000000000000000e+00,3.591249091256486919e-02,2.957172393856956072e-01,5.005603052861411495e-01,6.045014816307279215e-01,5.518197923790746362e-01,4.068809612221673810e-01,1.749003639417930356e-01,6.568602650901032847e-02
